rs value	gene name
rs137898	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs185966034	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs151203231	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs137899	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs137900	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs137901	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs62231924	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs9628275	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs190683479	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs115704036	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs146387606	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs73893118	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs139110199	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs183839910	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs187936946	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs2294374	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs738333	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs79298	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs116119917	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs9308231	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs2294375	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs79432095	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs147505483	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs79225508	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs75080456	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs142009037	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs150681271	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs74771371	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs145946479	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs192975363	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs61742089	"<dd>
<span>TTLL8 : Synonymous Variant</span>
</dd>"
rs61739921	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs145563109	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs148864222	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs11101958	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs112432406	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs142620839	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs151000760	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs182471061	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs137902	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs142294653	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs186728238	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs146322976	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs139069848	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs115025532	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs137903	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs113576544	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs192360874	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs150442470	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs742180	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs138222939	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs742181	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5845912	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs149604497	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs61999353	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs144347002	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs184737868	"<dd>
<span>TTLL8 : Synonymous Variant</span>
</dd>"
rs148369674	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771309	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs56201482	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs117164721	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771310	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs187208277	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771311	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs114490472	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs115374295	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs115827953	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs192086103	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs12484423	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs185455812	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs189508739	"<dd>
<span>TTLL8 : Synonymous Variant</span>
</dd>"
rs76786083	"<dd>
<span>TTLL8 : Synonymous Variant</span>
</dd>"
rs145935259	"<dd>
<span>TTLL8 : Synonymous Variant</span>
</dd>"
rs56327033	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs8139607	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs181521385	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs143168221	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs184209673	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs188353727	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771312	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs181806075	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs76728782	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs113959953	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs150734326	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs186423025	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs139100551	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771127	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs9617057	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs9617135	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs9617058	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs191188908	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs9617136	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs181659854	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs57814870	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs149923142	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs145015332	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771313	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs61152841	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs142254988	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs144556431	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs147876583	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs141498189	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs187073152	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs143661839	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs151054602	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs1079653	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs141002664	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs117816138	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs191065692	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs73447938	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs1010282	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs116707393	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs183324305	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs186489520	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs2010453	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs189720726	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs73447939	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771129	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs150239991	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs138981013	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs142236711	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771314	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs79216706	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs187733314	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs193287636	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs145850801	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs138484801	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs60358436	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs114315119	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs75657009	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs185086762	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs149235653	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs188756454	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs192594155	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs117970682	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs144453293	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs57160329	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs114400092	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs184933196	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs188111717	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs148422803	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs141699747	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs150559059	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs180834299	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs140552462	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs6010241	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs189374459	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs144417297	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771130	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs182464365	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs186596058	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs191908041	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs139785164	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771131	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs181099792	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs149976717	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs185455476	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs1883291	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs145210521	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs73893119	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs149161124	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs190267113	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs182149350	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs9617137	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs143311102	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs146846158	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs61739686	"<dd>
<span>TTLL8 : Synonymous Variant</span>
</dd>"
rs9628315	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs77808433	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs186756063	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs138461957	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs75778781	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs142023168	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs150292564	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs191872491	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs75149485	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771315	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs184116506	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs188225544	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs137947234	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs149482468	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771316	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs183169138	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs187094237	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771320	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs8135472	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs76824072	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs191866378	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs149774272	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs183677310	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs189515648	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs7289334	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs56263616	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs116187740	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs80101768	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs193017728	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs5771321	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs144377319	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs146616546	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs143416371	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs148376900	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs140665890	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs185699880	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs145787783	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs73429507	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs8138121	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs8137790	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs8138277	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs190571135	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs138708333	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs142768749	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs147401016	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs17013076	"<dd>
<span>TTLL8 : Missense Variant</span>
</dd>"
rs17013078	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs138056713	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
rs6010246	"<dd>
<span>TTLL8 : Intron Variant</span>
</dd>"
