rs value	gene name
rs113180700	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183708973	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs55791675	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs58223188	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188532206	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12157844	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12158513	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191666271	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182630098	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs78225146	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186608739	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141071881	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs117321735	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7289089	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138003084	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12158838	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191343069	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143145656	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185450630	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7286637	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7286209	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138647890	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189076325	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7286698	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs6520146	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192826021	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs78628044	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185258105	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs77882476	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12163408	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146260903	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12162833	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs142814212	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs117697857	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs113642302	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs6520147	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149793178	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73188949	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7286685	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140040515	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189268178	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181196362	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs112215987	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs56169618	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145663201	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs115118038	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184221153	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147756801	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs75091994	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188168125	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs115845371	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12160086	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs180884921	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187008445	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192246796	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182325759	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186876466	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs114374845	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7287411	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190636227	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182414234	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143463452	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150925555	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs78114507	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73439388	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140787880	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs11091006	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs58852793	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73439390	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187094679	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150105050	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138682345	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141697353	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12159089	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs77312585	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138163743	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149533135	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144250381	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73439393	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs115522828	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189537533	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs148710364	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141472167	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182894379	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs76136674	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs8142016	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs76201378	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187749929	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147470633	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139970846	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7285132	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12159606	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs193253358	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185675445	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187394369	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192235984	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183977764	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188705002	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12158252	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs116854854	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs117246629	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145596226	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147294771	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181430853	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149843813	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144900791	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12159165	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12158382	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12159189	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140284135	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145492826	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138004881	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140896911	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150158603	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184455757	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189284326	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138722242	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182321807	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs62241885	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186334553	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12163333	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190390414	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181565885	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138422062	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185310455	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7510868	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143901829	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147304586	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs74310066	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12157911	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs148761158	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190075297	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs142461923	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183227288	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs112708060	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs4075443	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150892323	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs74363584	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12158196	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187790010	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149677441	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs56067900	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs117715322	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs56168974	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs114255127	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190832465	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs114809320	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146661321	"<dd>
<span>PPP6R2 : Stop Gained</span>
</dd>"
rs115555503	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs183930391	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140304979	"<dd>
<span>PPP6R2 : Missense Variant</span>
</dd>"
rs187900441	"<dd>
<span>PPP6R2 : Synonymous Variant</span>
</dd>"
rs191984060	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182998009	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12160258	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187671173	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192868950	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12159099	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12159888	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146491258	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73172204	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184913449	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149072790	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs112094983	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189320177	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12159321	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192407745	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184531593	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs117434840	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140384014	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7511085	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147043357	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs76014373	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs10428053	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138265938	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143922232	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs74712657	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147261066	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs62241887	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149416696	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189366017	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182015407	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73439394	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190110416	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181258810	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144782173	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73172205	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143040651	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146190085	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73439395	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186444730	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9628184	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139060797	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190838697	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144048785	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182602921	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs114255769	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs185466410	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191019031	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs76623225	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183500031	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12163522	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs115846476	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150969244	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs72490268	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187463620	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192933665	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs78442794	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139508964	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183159793	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs56211323	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs74196783	N/A
rs9616909	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7410425	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9628235	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs55748767	N/A
rs192561772	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs60746132	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616813	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141460909	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs56718175	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138257540	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143078692	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616935	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146141920	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616936	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183596276	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs115242004	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188344033	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139100785	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12162889	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143863611	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs192417871	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs148644886	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184830612	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190119254	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7511349	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs116543562	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12163126	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12163129	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs73439396	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181724889	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616819	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs142099053	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186331219	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs78127291	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs151199363	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181423846	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs77908358	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616944	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139622424	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs74399782	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147653794	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs6417776	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189982355	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs142265012	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181820381	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187304647	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191644132	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs79067317	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12485154	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs183478914	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7292268	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs56101668	N/A
rs188825565	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191176622	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182640100	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186612496	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149296439	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616949	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs191353300	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616822	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616823	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs143692649	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs148143473	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7285141	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7284870	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184515906	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs12162986	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145102720	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7511513	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188802742	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs193291355	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs111727448	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190344904	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs139033038	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs113729116	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616951	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs181201632	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs138362485	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs149273460	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs184231729	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs144470497	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs112369118	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188174408	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145267192	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs147188779	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7288269	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs7290829	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs140640239	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs142206203	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs180894966	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs9616952	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187222328	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs57912545	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs58792149	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182596245	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs150011259	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs146592228	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs186672521	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141288969	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs190642574	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182422586	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs187017796	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs189546828	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs145123093	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs182527954	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs188045949	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs111749933	"<dd>
<span>PPP6R2 : Intron Variant</span>
</dd>"
rs141175264	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs150716534	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs193055716	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs185819714	N/A
rs188235751	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs140471796	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs192246642	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs183984520	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs144577592	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs188715124	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs181411713	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs142826123	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs12167579	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs184342780	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs189576394	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs182043670	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs141308521	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs187498456	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs12163500	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs12162877	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs140526034	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 2KB Upstream Variant</span>
</dd>"
rs75704960	N/A
rs150455028	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 500B Downstream Variant</span>
</dd>"
rs138349353	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 500B Downstream Variant</span>
</dd>"
rs149214289	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 500B Downstream Variant</span>
</dd>"
rs146938513	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 500B Downstream Variant</span>
</dd>"
rs137877750	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 500B Downstream Variant</span>
</dd>"
rs143541738	"<dd>
<div>PPP6R2 : Intron Variant</div><span>MIR12114 : 500B Downstream Variant</span>
</dd>"
