rs value	gene name
rs8140486	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182218589	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186438942	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191157522	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs74706100	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs8139235	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs151002939	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs140898984	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181551636	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs56144269	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186161365	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115230373	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150189156	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617065	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs113730619	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183015893	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187715585	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190743847	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141646058	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617066	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs182351705	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs187674065	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs738490	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147050565	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617067	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs79392949	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs77874553	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs6010168	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617068	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116326556	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138404943	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115761198	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192636477	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs6010136	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs62241082	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148371877	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182757380	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117681523	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617019	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188452957	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs713807	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141597425	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192815489	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150508521	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184794945	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs74849845	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs713809	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139787708	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs8138886	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117157149	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs7288788	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838821	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs60512382	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9308230	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs113748704	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838822	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145022597	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs111521002	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148688985	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617020	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9628263	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs111416767	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189336511	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617021	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs118128463	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115387762	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181991760	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186782583	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141504156	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147041528	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190027625	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147687262	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182146449	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186335524	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs75628730	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191531817	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617070	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150242190	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138916282	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143795611	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs79671030	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838823	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9628282	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138487187	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182145287	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs78500700	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838824	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs111778321	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185134861	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190775505	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838800	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141501351	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs73185329	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146191501	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs78960991	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183239517	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617022	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188490947	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139182895	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838825	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs68181572	N/A
rs10627093	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838826	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs78755004	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139546346	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149722336	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs62241085	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147423260	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192878967	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139795262	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145339994	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183791127	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs34534011	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187930409	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs74492663	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191842042	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116843756	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183689356	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149163936	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142301345	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs11703692	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs151276464	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs75791883	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188300304	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs55710521	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192385090	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs12169319	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs185518372	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs190821816	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs140532446	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs9617023	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs113446472	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838827	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838828	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116408971	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181646472	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187107342	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188408030	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181261460	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs71670155	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184886387	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115937229	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189739396	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183003477	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs7410337	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138467391	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs116291835	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141463299	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187120165	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145232140	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138208	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149459273	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192455912	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183305653	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138209	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs78373152	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188754562	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143921919	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190062549	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182715038	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148224916	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138210	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs17247883	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141245042	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs17836599	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187321269	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs17836601	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9628283	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs74932122	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191417449	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184588799	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188712041	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2056944	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185055423	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138211	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs11705005	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13056619	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147219578	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188941021	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139671050	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181049576	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149775681	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145746364	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838829	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838830	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183942657	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188718819	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148962647	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs180813334	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186159763	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191875393	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182416312	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185939070	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs115098666	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190600621	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144387281	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183198724	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187082600	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs8140123	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190381230	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138213	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs76710114	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs56062036	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182423511	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617024	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187950978	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141424920	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145138639	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs193004243	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838831	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148379914	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs140671917	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185717143	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150094754	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838832	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187905275	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138433636	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs75776719	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192071972	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147403374	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617072	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143638711	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617025	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184465304	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs6010137	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs35751043	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181486100	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9628284	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838833	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138214	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838834	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189499189	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs113220921	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186429433	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838835	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191149259	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs5771071	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs112627143	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149015425	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617026	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs6010172	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141126023	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs7291653	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191064111	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs146946455	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183283763	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138028797	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143597850	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185783527	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150147741	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138636820	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190988316	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149335244	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs74765157	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617073	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144677184	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139466253	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617074	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142775706	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs6010173	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117054355	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs140089744	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs3810971	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs138215	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138216	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182343320	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs187650127	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs3810972	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs3810973	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs3810974	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143779989	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs112945019	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs151310306	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs3810975	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs139407169	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs111648284	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117447913	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs75432260	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182796919	"<dd>
<span>MOV10L1 : Missense Variant</span>
</dd>"
rs138217	"<dd>
<span>MOV10L1 : Synonymous Variant</span>
</dd>"
rs187395088	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838801	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192568346	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838837	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184852512	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138218	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189786833	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838802	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617027	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192646869	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183917478	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs189329446	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181982786	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs34937757	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617075	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs143127267	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185904676	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs11703494	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148259063	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13055849	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13058355	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190268257	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs150366244	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181875105	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138143918	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142736877	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs11704713	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs186514612	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs11703611	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs11703630	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs11703632	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs11704211	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs11704231	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs11704255	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138219	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs191287156	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147318007	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141049779	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs13053136	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs34428657	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs142060737	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs6010174	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs182102220	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs185172924	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190715728	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs145517842	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs148868141	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183281436	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188941366	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs193152806	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs7284237	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183555163	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617077	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs9617078	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs10427556	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138111078	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141152940	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138220	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188203951	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192735220	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs183683207	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs114268317	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138786362	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs188294199	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs111369640	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs4838803	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs138230467	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs192380752	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs149609004	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147308134	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs141012233	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs184869449	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs2340597	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs144972493	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs147537504	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs117056158	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs77297773	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs190566802	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
rs181708584	"<dd>
<span>MOV10L1 : Intron Variant</span>
</dd>"
