rs value	gene name
rs146013649	"<dd>
<div>SELENOO : 3 Prime UTR Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs139913333	"<dd>
<div>SELENOO : 3 Prime UTR Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs2272853	"<dd>
<div>SELENOO : 3 Prime UTR Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs185883369	"<dd>
<div>SELENOO : 3 Prime UTR Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs143516483	"<dd>
<div>SELENOO : 3 Prime UTR Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs113121446	"<dd>
<div>SELENOO : 3 Prime UTR Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs115016508	"<dd>
<div>SELENOO : 3 Prime UTR Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs2281116	"<dd>
<div>SELENOO : 500B Downstream Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs2281117	"<dd>
<div>SELENOO : 500B Downstream Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs2038050	"<dd>
<div>SELENOO : 500B Downstream Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs55955211	"<dd>
<div>SELENOO : 500B Downstream Variant</div><span>TUBGCP6 : 500B Downstream Variant</span>
</dd>"
rs9628305	"<dd>
<div>TUBGCP6 : Non Coding Transcript Variant</div><span>SELENOO : 500B Downstream Variant</span>
</dd>"
rs189757808	"<dd>
<div>TUBGCP6 : Synonymous Variant</div><span>SELENOO : 500B Downstream Variant</span>
</dd>"
rs35381394	"<dd>
<div>TUBGCP6 : Missense Variant</div><span>SELENOO : 500B Downstream Variant</span>
</dd>"
rs140456896	"<dd>
<div>TUBGCP6 : Missense Variant</div><span>SELENOO : 500B Downstream Variant</span>
</dd>"
rs35231253	"<dd>
<div>TUBGCP6 : Synonymous Variant</div><span>SELENOO : 500B Downstream Variant</span>
</dd>"
rs145252088	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs142373772	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs146532216	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs147939592	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs4838864	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs141728151	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs11912397	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs55985560	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs78122876	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs34104775	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs34562250	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs148158491	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs141156818	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs150285388	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs137904544	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs17013240	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs142496306	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs145964003	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs188946019	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs76633938	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs79022493	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs191978159	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs141711240	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs144625530	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs115789722	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs34617177	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs6537642	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs142798996	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs115418729	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs183500899	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs187343849	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs56036519	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs2272854	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs114413694	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs76476219	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs11703226	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs192294480	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs183909336	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs5771241	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs9617119	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs187156164	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs17248273	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192576518	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs184425523	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs150838239	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs5771107	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs182155017	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs140699312	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs17248287	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs144750345	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs61745994	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs3747943	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs181687065	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs73893142	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs17013247	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs116961572	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs61739385	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs145410588	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs149231425	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs117613659	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs185642293	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs115728769	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs143388326	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs34455105	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs147989796	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs139343360	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs180684296	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs77274938	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs2294403	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs185994692	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs144692967	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs138563998	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs191193843	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs150759038	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs139144619	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs9617120	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs183870870	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs9617121	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs58803308	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs187875753	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs190449323	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs144121849	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs140736988	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs76091185	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs5771242	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs182928306	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs147906724	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs139931125	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs142870381	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs58886922	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs186893961	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs141034941	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs5771243	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs146869052	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192708475	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs115824792	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs184277113	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs187563075	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192806961	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs113592725	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs140814808	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs35446002	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs144571651	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs138592738	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs189601358	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs181513987	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs73187269	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs5771244	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs113516115	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs140313209	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs77740560	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs143492517	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs115409671	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs141721069	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs150593229	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs189693106	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs181249457	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs186759860	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs142499686	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs4838865	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs139934957	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs147470039	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs186133442	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs190965868	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs182713525	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs139864746	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs186785232	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192038717	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs114942206	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
rs28574877	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs150018214	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs730937	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs144273765	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs730936	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs148775609	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs142384028	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs146881202	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs62239325	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs188370549	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs77515604	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs56133520	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192252360	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs182347943	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs55899818	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs187703493	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs71318410	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192550738	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs185079222	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs35082019	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs12168266	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs189980760	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs146677178	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs193184401	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs140071911	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs150329591	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs116092239	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs137964963	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs184694229	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs78427480	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs189918269	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs73187272	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs149088280	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs180730655	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs143108699	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs115962963	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs6010211	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs185080513	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs74767375	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs34273213	"<dd>
<span>TUBGCP6 : Missense Variant</span>
</dd>"
rs189161921	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs181842921	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs187661438	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs191489401	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs183800260	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs186214145	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs190257605	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs8184965	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs147427614	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs138320311	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs79823474	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs6010212	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs59278666	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs77256613	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs139731158	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs182125148	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs34246563	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs186760816	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs12169926	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs12167312	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs139682851	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs80104211	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs144543245	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs77767060	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs191610086	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs9628270	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs76622574	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs62239326	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192839591	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs185382386	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs78448184	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs150958437	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs189373765	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs191708611	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs74846043	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs145864017	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs112073685	N/A
rs58135057	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs184125398	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs188134647	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs180941566	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs147833699	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs185492809	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs75247270	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs190695755	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs181565065	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs17836661	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs141309795	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs187010127	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs190800069	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs17248301	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs147015387	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs17836662	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs138067292	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs76969909	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs78956285	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs75443122	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs75807712	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs149564476	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs118110114	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs13055135	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs143213093	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs148298100	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs141489408	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs116444970	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs112889018	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs67157296	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs181275181	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs115112240	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs78279484	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs185815554	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs111569990	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs115404171	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs67881086	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs73893145	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs59435273	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs78646727	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs111664556	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs189792671	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs182924215	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs151010244	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs140907054	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs76530694	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs117438449	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs188675436	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192318867	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs138738822	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs183249093	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs5771256	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs79916336	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs187325544	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs76117282	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192278680	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs138278808	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs142960073	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs183896634	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs75286427	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs148768667	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs187144559	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs112891455	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs56075714	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs191142799	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs77925564	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs115603705	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs77044695	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs184568776	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs190224042	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs5771258	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs182357058	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs139473100	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs185737038	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs73187275	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs17836664	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs147380283	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs5771259	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs188980445	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs181703046	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs139507438	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs7511006	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs145127676	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs76463206	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs149081243	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs9628271	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs185559761	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs112167662	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs190322086	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs140522351	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs74671070	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs180671868	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs6010213	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs76617415	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs186135261	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs138212214	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs6010214	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs190949577	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs141320214	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs77054001	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs7290710	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs74515891	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs150215885	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs80270541	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs78557820	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs74636860	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs184048070	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs144846898	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs187873864	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs190442996	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs75841627	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs182940803	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs5771109	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs186903664	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs17248329	"<dd>
<span>TUBGCP6 : Intron Variant</span>
</dd>"
rs192919234	"<dd>
<span>TUBGCP6 : Stop Gained</span>
</dd>"
rs34718948	"<dd>
<span>TUBGCP6 : Synonymous Variant</span>
</dd>"
